Study area;Land cover class;1985;1990;1995;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
ebro;Forest;155997237600;157424571900;157221193500;159137595000;158586262200;158176067400;157805233200;157425376500;157282728300;157152524400;157092210000;156686014800;156621757500;156442073400;156178622700;155922816600;156245375700;156410370900;156249822600;156179027700;156007858500;155943484200;155847787200;155812624200;155579368500;155403731700
ebro;Shrubland;55332288900;54653281200;54442058400;44403196500;44073104400;43990292700;43837205400;44152526700;44086444200;43930111500;43978495500;44218274400;44284032900;44262813600;44346978000;44279154900;44733490200;44810100000;44798022000;44803353600;44745830100;44791815600;44665389000;44583468300;44539438500;44570043900
ebro;Grassland;3769374600;3824586000;3805870500;3163251600;3072135600;3061013400;3036371400;3032773200;3048674400;3092111100;3077734500;3053436300;3033062100;3020802300;2999066400;2942921700;2967500700;3029818500;3048152400;3025210500;3016313100;3021730200;3022451100;3048246900;3040137900;3010589100
ebro;Cropland;178868514600;177592812300;177449110200;182742426000;183517822800;183821929200;184189513500;184207550400;184195250100;184326345900;184217295600;184301247600;184145112000;184291990200;184429316700;184759946100;183886314300;183507260400;183662173800;183803875200;183945181500;183954307500;184290837300;184388103900;184817734200;185254211700
ebro;Wetland;860662800;1413444600;821871900;943016400;953462700;942269400;962860500;969702300;992926800;988600500;928626300;922496400;928969200;928727100;893396700;887061600;856113300;848028600;897656400;966181500;974016900;956907000;854235900;871282800;914490900;923659200
ebro;Lichens & Mosses;0;0;0;4534200;4993200;5227200;5109300;5355900;5906700;6456600;6947100;6844500;6995700;6688800;6885900;7025400;9781200;10316700;9978300;9508500;9032400;9237600;8764200;8192700;8175600;8505900
ebro;Bareland;60862500;53118000;61281900;77899500;74997000;71522100;72445500;74871000;74707200;76708800;77014800;74006100;72000000;72027900;71122500;69467400;70647300;68904900;65549700;65939400;66654000;67257900;67972500;65493900;66749400;64017900
ebro;Built-up;4237768800;4639197600;5143050900;8587033200;8791366500;8981967600;9154905300;9192614400;9435284100;9544224600;9688042800;9754261200;9881371800;9929993400;9999300600;10035189000;10092339000;10147817700;10146660300;10114876800;10203588900;10203826500;10059691500;10055008800;9941607000;9700151400
ebro;Water;124633737900;124158154500;124816987800;124700592600;124687275300;124710268500;124695306000;124701544800;124642647000;124650769500;124696633500;124745952600;124786825200;124807239000;124843717800;124854707700;124894843200;124923763800;124878393900;124788646800;124788359700;124808108400;124939387800;124924052700;124849372500;124828500600
ebro;Ice/Snow;56398500;57686400;55437300;57268800;55403100;56270700;57879900;54504000;52259400;48976200;53829000;54299700;56709000;54475200;48427200;58542300;60430500;60457500;60426000;60215400;59998500;60155100;60311700;60361200;59761800;53423100
crati;Forest;32412105900;32445630000;32185201500;31396106700;31346787600;31379994000;31449124800;31434129900;31408292700;31424717700;31373364600;31299769800;31324663800;31281447600;31231286100;31198571100;31322945700;31343758200;31277323800;31061881800;31020101100;31028235300;31030666200;31001742900;30968492400;30977755200
crati;Shrubland;6325196400;6014130300;5684531400;4825871100;4749031800;4839541200;4823642700;4859232300;4918899600;4908975300;4930779600;4925766600;4961568600;5011011000;5014512000;5019088500;5045112900;5051085300;5053392900;5000464800;5082951600;5133987900;5255931600;5203395900;5162304600;5137278300
crati;Grassland;4586601600;4656469500;4710594600;3985235100;3902179500;3907556100;3904774200;3907468800;3902548500;3886387200;3870365400;3833621100;3804342300;3815234100;3814211700;3789630000;3790677600;3787932600;3808880100;3867830100;3853471500;3865988700;3872525400;3870113400;3855852900;3858255900
crati;Cropland;48492657000;48490081200;48704936400;49758263100;49860943200;49657100400;49506530400;49536355500;49428018000;49405749300;49391037000;49479806700;49398653700;49400708400;49396686300;49430614500;49186377900;49153069800;49190625000;49352242500;49305576600;49198357800;49002206400;49157659800;49343232600;49460994000
crati;Wetland;146923200;1314828000;146556000;189351000;178315200;184485600;178211700;163009800;153228600;176121900;180541800;177646500;172686600;161380800;175369500;179605800;179818200;177857100;180244800;186228900;182844900;183095100;175408200;176751900;173137500;164520900
crati;Lichens & Mosses;0;0;0;15140700;15259500;15814800;16386300;16621200;16924500;17210700;17051400;16596000;17368200;17536500;18443700;16805700;17075700;17097300;16189200;15005700;15366600;16110000;17274600;16003800;16374600;16775100
crati;Bareland;12564000;9364500;8865000;15759000;17970300;17007300;15816600;15948900;17190900;16346700;16016400;14468400;15192900;15750000;13522500;14776200;14188500;14975100;16333200;14267700;14717700;14884200;15991200;15934500;16794900;16290000
crati;Built-up;3281635800;3483810900;3789481500;5093560800;5205781800;5271137100;5368797000;5304839400;5387713200;5411223000;5475687300;5501589300;5546850300;5525695800;5578508700;5594432400;5690239200;5693684400;5698738800;5757163200;5775920100;5811346800;5869916100;5800896900;5704361100;5603325300
crati;Water;187006527900;185849889300;187034032800;186984941400;186987960900;186991605000;187000958700;187026633000;187031417400;187017498000;187009361100;187014932100;187022874600;187035444900;187021674900;187020665100;187017746400;187024720500;187022461500;187009113600;187013260800;187012187100;187024263300;187021683000;187023632400;187028984700
crati;Ice/Snow;67500;75600;80100;52200;49500;32400;36900;40500;45900;52200;72000;80100;77400;70200;62100;89100;96300;93600;90000;78300;66600;83700;87300;92700;93600;95400
